行番号	投稿時間	投稿者	メッセージ	スパチャ
309	00:15:28	どんとこいぼのえもん侍	おめでとー！	
310	00:15:31	和音	やるじゃん！！	
311	00:15:32	はるにれ	良いじゃないか	
312	00:15:33	めるカバ	お美しい	
313	00:15:33	いぶきんぐ	やったぜ	
314	00:15:33	周恩来	許された…	
315	00:15:33	海東純一	俺も50連でピックアップ1人だけだったからイーブン！	
316	00:15:34	チャンネル変わりますSARAMI	許された	
317	00:15:34	ヤマえもん	おめおめ	
318	00:15:37	ジョナサン・グレーン	ゆ 許された	
319	00:15:37	うぇいのる	やったね	
320	00:15:37	とがま日和	がっかりイヌ…	
321	00:15:41	小えび	おめでとう	
322	00:15:41	よーた	ダガーキャラいないならちょうどいいかもですね	
323	00:15:41	らうらう	かわいい	
324	00:15:45	MY k	ギリ勝利みたいな	
325	00:15:50	めるカバ	がっかりんぐ	
326	00:15:52	もふ	ゆ、ゆるされた…	
327	00:15:55	太陽サン	許されたタカアキ	
328	00:16:03	猫の散歩道	ユルシタ？有名な人なんですか？	
329	00:16:17	めるカバ	ミソシタ	
330	00:16:34	ヤマえもん	相変わらずモーション長いですぜ鏡面刹	
331	00:16:56	海東純一	鏡面刹はモーションが長いけど他の技が優秀	
332	00:17:03	よーた	左右とテラーで良さそうです	
333	00:17:37	海東純一	覚醒赤リーンベルのダガーみたいに思ってもらえれば	
334	00:17:57	ヤマえもん	左右がかなり早いっすね	
335	00:18:27	周恩来	JC、金欠、やることは一つ	
336	00:18:29	よーた	あと今回の修正で桜ディアスが鬼のように強くなりましたよ	
337	00:18:33	とがま日和	回すか検討中なので姉ちゃんの意見はかなり気になる	
338	00:18:40	めるカバ	型抜きかな？	
339	00:19:15	ハインツ	ディアスは本当に強いですね	
340	00:19:16	おっゆ	吸血鬼ヴィクトル使いやすくなっててうれしい	
341	00:19:20	よーた	嫁ディアスともっぱらの噂です	
342	00:19:49	馬の骨に念仏	うちもよく分かってないの天下無双感すき	
343	00:20:22	海東純一	（プリシスに投票した俺も鼻が高いよ…）	
344	00:20:40	太陽サン	近寄ってキックだったからなぁｗ	
345	00:20:44	バーチャルYouTuberすこすこ弁護士		￥893
346	00:20:44	ヤマえもん	今までのダガー通常がひどすぎたんや	
347	00:20:49	尾花	ダガーは通常使わない前提になってたもんね	
348	00:21:16	周恩来	シュールで草	
349	00:21:18	太陽サン	タガーキク	
350	00:21:29	究極ド根性ダイコン	縛りプレイかな？	
351	00:21:32	ヤマえもん	トンファーキックに通じるあれだった	
352	00:21:32	おっゆ	今までのモーションへの文句はネルさんへどうぞ…	
353	00:21:37	八木谷	草	
354	00:21:41	うぇいのる	そんなトンファーじゃあるまいし…	
355	00:22:06	なんたら	帰宅民	
356	00:22:07	よーた	原作ネルさんの再現なんですよね。たしか	
357	00:22:16	レアリスム星人	一応原作再現だからね	
358	00:22:19	いぶきんぐ	面白い絵面だなぁ…	
359	00:22:33	ヤマえもん	光ダガー羨ましいのう	
360	00:22:35	尾花	原作ネルの遠距離大は割とホーミングもしてた	
361	00:23:00	とがま日和	L黒鷹閃とS黒鷹閃を打ち続けた覚えしか無い	
362	00:23:07	太陽サン	嫁ディアス狙えばよかったなぁ	
363	00:24:58	タマウガチ	桜じゃなくて嫁ディアスなのか...	
364	00:24:59	尾花	テイルズなんかのコンボ数と違うのは攻撃当たってなくてもある程度の時間内に殴ればつながること	
365	00:25:38	よーた	花婿フェイトとの相性も結構良いのも相まって嫁扱いですね	
366	00:25:42	究極ド根性ダイコン	ディアスは俺の嫁的なスラングじゃないのか…	
367	00:26:11	mori mori	この話つづくんかーい	
368	00:26:15	尾花	まあ袴がスカートに見えなくもないし実質嫁かも…	
369	00:26:52	さんぽーる祐三	うおープリシスなつかしー	
370	00:26:53	海東純一	去年の花嫁イベントも前半後半で繋がってたよ	
371	00:27:04	タマウガチ	姉ちゃんフルボイスすこ	
372	00:27:47	周恩来	そだよー	
373	00:27:53	海東純一	今やっても絶キマイラはやばかったよ…	
374	00:28:18	いぶきんぐ	教科書にのっちゃう…	
375	00:28:22	周恩来	ZウイルスだZ！	
376	00:28:26	Unaldo Cuel	Rusia Arabia Saudita Copa Mundial de la FIFA Rusia 2018	
377	00:28:33	ヤマえもん	初の絶だったっけビーストモナーク 懐かしい	
378	00:28:53	おっゆ	突進が相変わらずのアレだけど火力上がってるからかかる時間は短くなったかな…	
379	00:28:59	よーた	初の絶ですね、当時は阿鼻叫喚でした	
380	00:29:39	海東純一	オート殺しのワイルドウェーブがやばい	
381	00:29:40	周恩来	そのポーズ好き	
382	00:29:42	めるカバ		￥120
383	00:29:46	海東純一	ミュリアさん？	
384	00:30:31	いぶきんぐ		￥100
385	00:31:23	究極ド根性ダイコン	スローイングダガーだ！	
386	00:31:24	いぶきんぐ	ちゃんと投げてる！	
387	00:31:27	とがま日和	いっぱしの遠距離武器やないか！	
388	00:31:27	あい	遠距離だ！	
389	00:31:33	八木谷	ついに肩が治った	
390	00:31:34	尾花	結構発生速い！	
391	00:31:43	タマウガチ	ダガーを投げるだけで感動するゲーム	
392	00:31:49	ヤマえもん	リリース時から修正はよだったからねえ	
393	00:31:57	周恩来	投げた！高評価！	
394	00:32:00	よーた	AP回収は良いですよ、ディレイで回復できますし	
395	00:32:20	海東純一	遠距離のおかげで300％一回くらい余計に投げられる幸せ	
396	00:32:34	八木谷	本のLすさまじい	
397	00:32:36	タマウガチ	クロードの恩恵をやっと得られる	
398	00:32:48	究極ド根性ダイコン	植物だから切り倒したでも間違ってないのでは？	
399	00:33:08	めるカバ	おみず民	
400	00:33:14	ジョナサン・グレーン	むっ！	
401	00:33:46	究極ド根性ダイコン	初恋ゾンビかな？	
402	00:33:49	さんぽーる祐三	ゾンビといえば花嫁	
403	00:34:13	とがま日和	花嫁といえばゾンビだが、花婿といえばゾンビではないので花婿は出ない……	
404	00:34:24	尾花	ウェディングオブザデッド	
405	00:35:03	タマウガチ	まさか嫁イベでゾンビパニックが見れるとは...	
406	00:35:05	八木谷	大惨事すぎる	
407	00:35:14	うぇいのる	燃やさないと…	
408	00:35:39	究極ド根性ダイコン	どうせ好奇心旺盛な科学者が観葉植物にウイルスを注入したに違いない	
409	00:36:29	タマウガチ	花嫁イリアを諦めない	
410	00:37:09	よーた	イリヤじゃちょっと夢がない感がね・・・	
411	00:37:45	八木谷	トライエース特有の独特な気遣い	
412	00:38:31	mori mori	有能かっ	
413	00:38:49	八木谷	優秀すぎる	
414	00:39:10	周恩来	優秀だあ	
415	00:39:18	Garden	ラララむじんくん	
416	00:39:33	いぶきんぐ	ゾンビ退治が回り回って宇宙のエネルギー問題を解決するとは…	
417	00:39:35	ヤマえもん	が、ダメ	
418	00:39:51	究極ド根性ダイコン	この星の科学者ー！	
419	00:39:53	海東純一	昔のCMに詳しいJC	
420	00:39:57	センギ	ﾏﾓﾚﾅｶｯﾀ…	
421	00:40:05	めるカバ	姉ちゃん何歳だ	
422	00:40:10	ぽーちき	姉ちゃんこんばんは	
423	00:40:11	周恩来	ﾏﾓﾚﾅｶｯﾀ…	
424	00:40:58	助六	プリシスがネーディアンの研究を基にクリエイションエネルギーを実用化したのか	
425	00:41:19	究極ド根性ダイコン	長話してる間襲ってこないゾンビやさしい	
426	00:41:51	なんたら	ダイナマイトみたいなもんかしらんけど	
427	00:42:35	ヤマえもん	４位はソフィアやったはず	
428	00:43:13	八木谷	おー早い	
429	00:43:22	よーた	ルシファーにも見習ってほしい性能	
430	00:43:45	ヤマえもん	まだ敵が弱すぎるｗｗ	
431	00:43:47	あい	強すぎた	
432	00:43:48	とがま日和	むっ……	
433	00:44:29	尾花	今までスキル始動で通常分ボーナス損してたからね…	
434	00:44:41	周恩来	せやな	
435	00:44:48	バーチャルYouTuberガニメデちゃんねる	ｾﾔﾅｰ	
436	00:44:50	ジョナサン・グレーン	むっこの子いいねェ	
437	00:45:13	尾花	毒々しすぎる	
438	00:45:25	はるにれ	おうた	
439	00:45:30	ジョナサン・グレーン	おうた	
440	00:46:01	助六	あっ	
441	00:46:29	よーた	花嫁のはの字も出ませんね	
442	00:48:09	うぇいのる	空気清浄機みたいな原理だった	
443	00:48:38	八木谷	名前で笑う	
444	00:48:40	なんたら	…	
445	00:48:50	究極ド根性ダイコン	艦長くんいたんだ	
446	00:49:21	よーた	艦長はずっとカメラ回してますよ	
447	00:49:28	海東純一	三沢くんいたんだ	
448	00:49:30	助六	勝者の余裕	
449	00:49:58	ヤマえもん	プリシスは確か４つめがパラボラビームだっけか	
450	00:50:11	海東純一	進化後に多段ヒットするLレンジのビームがつくよ	
451	00:50:19	助六	ヒットカウンターあってクリバフあってかわいい	
452	00:50:19	ぽーちき	いいなあ嫁プリ	
453	00:50:21	周恩来	✌	
454	00:50:21	八木谷	かわいい	
455	00:50:24	あい	かわいい	
456	00:50:24	バーチャルYouTuberガニメデちゃんねる	かわいい	
457	00:50:26	ほるもん	かわいい	
458	00:50:27	究極ド根性ダイコン	かわいい	
459	00:50:40	バーチャルYouTuberガニメデちゃんねる	でも姉ちゃんのほうがもっとかわいい	
460	00:50:56	タマウガチ	クリシスと組ませるとクリバフかぶっちゃうかー	
461	00:51:36	尾花	ヒット数でAP減かかって７３０％のパラボラあるから自身の火力も高そう	
462	00:53:08	助六	野望ってマナクリーナーでエクスペル浄化かな	
463	00:53:53	ヤマえもん	エナジーストーンに汚染されたんだっけかエクスペル	
464	00:54:06	助六	まさかのBS補完イベント	
465	00:55:17	海東純一	……！	
466	00:55:21	八木谷	…！	
467	00:55:21	究極ド根性ダイコン	ァア！？	
468	00:55:28	尾花	瞳で語ってるんだよきっと	
469	00:55:35	なんたら	……！（アァッ）	
470	00:55:55	助六	無言で頷く	
471	00:56:04	とがま日和	花嫁……とは……	
472	00:56:06	ヤマえもん	シーッ	
473	00:56:07	八木谷	ｲｲﾊﾅｼﾀﾞｯﾀﾅｰ	
474	00:56:08	究極ド根性ダイコン	割とぶっちゃけるね姉ちゃん！	
475	00:56:08	尾花	花嫁要素isドコ？	
476	00:56:09	mori mori	いっちゃだめ！	
477	00:56:13	めるカバ	(花嫁は？)	
478	00:56:16	ジョナサン・グレーン	それ以上いけない	
479	00:56:21	うぇいのる	花嫁とは…	
480	00:56:21	桜田紅	花嫁とは	
481	00:56:22	助六	花嫁どこだよ！	
482	00:56:30	よーた	花嫁イベントでしたね！	
483	00:56:39	八木谷	花嫁…？	
484	00:56:46	ヤマえもん	後日談は実に良い話でしたぞ	
485	00:56:54	タマウガチ	嫁じゃないなんかの没イベだったのかな？	
486	00:57:04	nene nira	俺のスマホも熱い	
487	00:57:26	とがま日和	姉ちゃんも女の子やぞ！	
488	00:57:32	うぇいのる	急に花嫁要素！	
489	00:57:33	ヤマえもん	ああーかわいいいい	
490	00:57:34	太陽サン	草	
491	00:57:37	めるカバ	かわいい	
492	00:57:40	ジョナサン・グレーン	おまかわ	
493	00:57:43	らうらう	かうぃい	
494	00:57:44	八木谷	草	
495	00:57:49	周恩来	おまけこ	
496	00:57:51	尾花	かわいい	
497	00:58:00	mori mori	草	
498	00:58:01	助六	あっ	
499	00:58:01	海東純一	ミキは時代の敗北者じゃけえのお	
500	00:58:02	らうらう	敗北者	
501	00:58:11	八木谷	取り消せよ…！	
502	00:58:13	周恩来	ハァハァ…	
503	00:58:13	めるカバ	敗北者	
504	00:58:15	バーチャルYouTuberガニメデちゃんねる	その発想が残酷だよぉ！？	
505	00:58:15	さんぽーる祐三	セリーヌ・・・	
506	00:58:15	よーた	4コマでキメラになってましたね・・・ミキ	
507	00:58:27	じょーげん	草	
508	00:58:31	うぇいのる	取り消せよ…！	
509	00:58:32	ヤマえもん	今日の４コマキレッキレだったな	
510	00:58:54	めるカバ	出た…巫女設定…	
511	00:59:13	二次元寺 和尚	素晴らしい	
512	00:59:14	助六	わかってるー	
