行番号	投稿時間	投稿者	メッセージ	スパチャ
514	00:34:16	こみこ	これはいけない	
515	00:34:35	JUNY	アリーナオブヴァラーか…	
516	00:34:45	カーマイン	許すよ…	
517	00:34:47	スモーク	弓か	
518	00:35:15	ジョナサン・グレーン	草	
519	00:35:20	JUNY	ネイティブっぽい発音したらヴァローになるかもしれんし	
520	00:35:35	らうらう	？	
521	00:37:08	らうらう	↑がら空きにならない？	
522	00:37:41	らうらう	ヤツ（弟）	
523	00:37:44	こみこ	草	
524	00:37:49	うぇいのる	奴	
525	00:37:53	biggs	ゆ、許された	
526	00:38:01	えび	セーフ	
527	00:38:02	スモーク	弟だから雑に扱っていいんだ	
528	00:38:46	こみこ	マップを見て軍師面できる	
529	00:39:02	いぶきんぐ	ナイスミニオン	
530	00:39:05	リフェ	いいね！	
531	00:39:21	うぇいのる	ぐえー	
532	00:39:21	いぶきんぐ	ぐえー	
533	00:39:22	JUNY	ワープしよる	
534	00:39:23	カーマイン	ぐえー	
535	00:39:25	しなびた白菜	相手jgしっかり見れてるね	
536	00:39:32	ホワイトラン衛兵	ぐえー	
537	00:39:47	ホワイトラン衛兵	ようじょつよい	
538	00:40:00	ジョナサン・グレーン	つよい	
539	00:40:28	しなびた白菜	midかなりまずい	
540	00:40:30	ジョナサン・グレーン	やったね	
541	00:40:32	らうらう	つよい	
542	00:41:01	究極ド根性ダイコン	つよつよultタコつよい	
543	00:41:07	リフェ	このタコみたいなの強いなぁ…	
544	00:41:14	らうらう	草	
545	00:41:20	うぇいのる	おしい	
546	00:41:30	HILO	おしい	
547	00:41:31	にけい	姉ちゃん止まっとる	
548	00:41:54	カーマイン	かわいい	
549	00:41:57	スモーク	かわいい	
550	00:43:34	ジョナサン・グレーン	かわいい	
551	00:44:05	らうらう	味方いたよ！	
552	00:44:10	しなびた白菜	姉ちゃん引いて	
553	00:44:14	motiyomogi	２：２だったのでは！？	
554	00:44:18	うぇいのる	草	
555	00:44:26	スモーク	セーフ	
556	00:44:28	ホワイトラン衛兵	あぶなかった	
557	00:44:29	究極ド根性ダイコン	ナイス逃走	
558	00:44:47	しなびた白菜	味方かなりやられてるからタワー下で土下座してたほうがいい	
559	00:45:06	スモーク	タワーで勝ってキルで負けてるね	
560	00:45:09	らうらう	森あらされてるなあ	
561	00:45:10	えび	強い	
562	00:45:14	カーマイン	ぐえー	
563	00:45:21	ひとーん	水銀弾は当てると自分の移動速度上がるから追いかけたり逃げるのに	
564	00:45:27	HILO	ぐえー	
565	00:45:27	ホワイトラン衛兵	タコこわい	
566	00:45:46	しなびた白菜	相手jgとのレベル3も離れてるからあれがmapで見えてないならかなり慎重に動いたほうがいい	
567	00:46:26	らうらう	いいかんじ	
568	00:46:34	しなびた白菜	相手jg引き際もわかってるな	
