行番号	投稿時間	投稿者	メッセージ	スパチャ
424	00:36:21	じょーげん	切り込みいないのか	
425	00:36:24	のぐちゃぐちゃ	ダークヒーローゾンパイアはD-HEROだと思うの	
426	00:36:25	くれみ	シンクロないXセイバーってどう使うんだろ	
427	00:36:35	はこ	GXくらいまでのカードが今メイン？	
428	00:36:40	うぇいのる	森羅大暴れだよ今	
429	00:36:57	ジョナサン・グレーン	昔のカードの中にわりと最近のパワーカードがちょくちょく見えて怖いな…	
430	00:37:09	天地煉	ギアギアも強いよ	
431	00:37:18	sei pa-	デッキ20枚のおかげでほぼ森羅引けるのはほんと強い	
432	00:37:23	ゆもり	アルセイのイメージしかない	
433	00:37:28	tage	植物族はXしなくても良いからな	
434	00:37:50	うぇいのる	HP4000デッキ20枚の影響でワンキルされまくったぜー	
435	00:38:13	Tobita	シンクロ実装はいつになるんだろう	
436	00:39:03	のどあめ	遊戯王って最近の昔のが同じルールで戦えるの？	
437	00:39:04	fami fami	昔の遊戯王ゲーみたいに独自仕様にするとか…	
438	00:39:06	うぇいのる	クリボールかな	
439	00:39:06	紫電vtuber仮	ドラゴン作ろうぜ！（エンジョイ勢）	
440	00:39:13	ツバメ	ＬＰ４０００ならＤＤＢでも強そう	
441	00:39:14	くれみ	ペンデュラムとリンクは処理しきれるんだろうか	
442	00:39:16	はこ	アプリシステム的にシンクロがぎりぎり限界な気がするゾ	
443	00:39:38	ゆもり	リンクスだと盤面圧迫しすぎてP召喚ちょっと辛そう	
444	00:39:43	ネズミ2/2/6	こんばんは	
445	00:39:47	天地煉	帝は微妙なやつしかいない	
446	00:39:59	uraraうらら	ペンデュラム？	
447	00:40:12	ゴギガガガギゴ	画面止まった	
448	00:40:12	sei pa-	セレクションミニのほうが新しいから、そっち引くのもありかな	
449	00:40:14	うぇいのる	固まってる	
450	00:40:16	竹輪	画面が止まってる？	
451	00:40:16	佐藤太郎	固まった	
452	00:40:25	秋箱	画面動いてない	
453	00:40:28	はこ	ダークホルスで固まった	
454	00:40:41	ジョナサン・グレーン	止まってるよ姉ちゃん！	
455	00:40:48	天地煉	ドリームURチケット使った？	
456	00:40:52	秋箱	これはレア引いてはしゃぐ姉ちゃんを見る放送になる予感	
457	00:40:56	ゆもり	画面止まってるよ姉ちゃん	
458	00:40:56	tage	ダークホルスくん迫真の自己主張	
459	00:40:59	MY k	見えないけど強そう！	
460	00:41:03	くれみ	ダーク・ホルス・ドラゴン（サイキック族）	
461	00:41:05	蒼井エリミch	こんばんわー(๑°⌓°๑)	
462	00:41:10	ジョナサン・グレーン	かわいい	
463	00:41:13	竹輪	夢中な姉ちゃんかわいい	
464	00:41:19	のぐちゃぐちゃ	パジャマの姉ちゃんかわいい	
465	00:41:43	秋箱	幻獣機！？	
466	00:41:58	ネズミ2/2/6	リンクスの環境はさっぱりだ	
467	00:42:10	くれみ	ドラゴサックなしは厳しい…	
468	00:42:17	のぐちゃぐちゃ	リンクスってモンスターゾーン5つ？	
469	00:43:09	はこ	テキストの小ささも再現していく	
470	00:43:13	うぇいのる	ゾーン3つで手札も少ない	
471	00:43:23	秋箱	懐かしい	
472	00:43:28	のぐちゃぐちゃ	サンクス	
473	00:43:39	くれみ	お前がレアかよ	
474	00:43:45	tage	かわいい	
475	00:43:49	むらさきあんこ	キラキラしてる	
476	00:43:49	ジョナサン・グレーン	む！	
477	00:43:54	ゴギガガガギゴ	サイガールのおしり	
478	00:43:58	ジュンペイ	むっ！	
479	00:44:00	ジェノアス2	こんばんは～	
480	00:44:16	秋箱	また姉ちゃんが幼女に興奮してる・・・	
481	00:44:17	MY k	早過ぎた埋葬と大違い	
