行番号	投稿時間	投稿者	メッセージ	スパチャ
447	00:32:41	mori mori	おおー	
448	00:32:44	じょーげん	ギア４！	
449	00:32:59	mori mori	相手の体力どこで見るのかと思ったら右上か	
450	00:33:01	究極ド根性ダイコン	よわい	
451	00:33:02	岸辺一徳	KBT!KBT!	
452	00:33:03	ブロア	KBT！	
453	00:33:03	めるカバ	はやい	
454	00:33:05	mori mori	えっつよい	
455	00:33:05	biggs	かわいかった	
456	00:33:06	じょーげん	はっや！	
457	00:33:08	らうらう	草	
458	00:33:08	かたもく	よわい	
459	00:33:08	zero kuma	つよい	
460	00:33:09	なにここ	かわいいボスだった	
461	00:33:10	フジサキアユ	うまい	
462	00:33:11	らうらう	やったね	
463	00:33:16	ねこくーる	やったー！	
464	00:33:19	タケノコ男	やったね	
465	00:33:21	小えび	かわいかった	
466	00:33:22	sio3go	ないすぅ	
467	00:33:23	biggs	やったね	
468	00:33:23	ss kk	やったぜ！	
469	00:33:24	むらさきあんこ	やった	
470	00:33:27	空気	KBTは無敵だ	
471	00:33:33	それ	弱点じゃなくてこれならごり押しに相当強いなツンドラ	
472	00:33:33	nakiouzyo	やったね	
473	00:33:34	究極ド根性ダイコン	なんか半裸に見える	
474	00:33:35	mogu sugar	アッガイかな	
475	00:33:36	かたもく	カッコイイ	
476	00:33:37	結城晶	またボスラッシュあるだろうし	
477	00:33:37	いぶきんぐ	上下に攻撃できるから単純に相性よかったね	
478	00:33:38	なにここ	ブルースみある	
479	00:33:38	じょーげん	ブルースかな？	
480	00:33:42	たんこぶ	ツンドラが普通に強いのか	
481	00:33:42	伯爵	これ強そう	
482	00:33:43	めるカバ	これはつよい	
483	00:33:45	天然ステルス	ﾋﾟｨﾌﾟ	
484	00:33:49	mori mori	KBTに向いてそう	
485	00:33:54	biggs	閉所でかがやくやーつ	
486	00:33:55	さんぽーる	すげぇｗ	
487	00:33:59	はりそん	これヤバそう	
488	00:34:00	むらさきあんこ	連射すると強武器っぽいやつだ	
489	00:34:01	motiyomogi	めっちゃ弾幕はるやん	
490	00:34:06	らうらう	ぱふぱふかわいい	
491	00:34:09	いぶきんぐ	狙わなくても何かしら当たる！	
492	00:34:09	じょーげん	貫通だったらなー	
493	00:34:09	フジサキアユ	ネタバレはダメよ	
494	00:34:20	biggs	そうだね･･･	
495	00:34:23	はりそん	電気にはゴムでしょうよぉ～	
496	00:34:31	らうらう	かしこい	
497	00:34:34	なにここ	草	
498	00:34:46	バリ島のサボテン	ごめんかわいい	
499	00:34:46	motiyomogi	草	
500	00:34:47	小えび	草	
501	00:34:52	さんぽーる	草	
502	00:34:56	なにここ	草	
503	00:35:01	佐藤太郎	ゴム……ハッ！	
504	00:35:04	むらさきあんこ	おっかない背景	
505	00:35:11	フジサキアユ	PVの曲ですね	
506	00:35:12	mori mori	でも絶縁体なら岩でもよくない？	
507	00:35:14	はこ	ｽｩｰ	
508	00:35:15	biggs	漏電なさる	
509	00:35:24	小えび	背景怖いからボス強そう	
510	00:35:25	いぬ	地震大国なのかも	
511	00:35:28	なにここ	背景がなんか禍々しいのいいよね	
512	00:35:31	結城晶	ZEROの時代でも電車あったし...	
513	00:35:33	mori mori	草	
514	00:35:35	たんこぶ	たしかに	
515	00:35:46	biggs	やなヤツやなヤツやなヤツ	
516	00:36:10	ss kk	バットいるのか	
517	00:36:13	mori mori	ドローン	
518	00:36:21	ニャンコ先生	フーニーちゃんがやってたステージなんぬね	
519	00:36:21	むらさきあんこ	懐かしいやつだった	
520	00:37:02	フジサキアユ	この路線でまた続編出て欲しい	
521	00:37:03	biggs	草	
522	00:37:04	究極ド根性ダイコン	大縄跳び苦手系姉ちゃん	
523	00:37:11	mori mori	姉ちゃんそこ十字のやつしか見る必要ないよ	
524	00:37:12	小えび	ギミックで即死はあんまりない感じ？	
525	00:37:29	御早和杯	エキスパートでクリアすると良いことあるかな	
526	00:37:41	フジサキアユ	トーチマンステージで泣きを見るぞ…	
527	00:37:45	なにここ	ギアシステム普通に面白いから仮に次回作あったとしてなくなってたらかなしい	
528	00:37:55	はこ	稼ぎ無しのオリジナルがよかったかもしれんね	
529	00:37:59	はりそん	被ダメージ量はめっちゃ減ってる感じしますね	
530	00:38:00	むらさきあんこ	ギアうまく使ってる	
531	00:38:11	ブロア	そんな事言うから…	
532	00:38:12	小えび	難しそう	
533	00:38:12	いぬ	うおお	
534	00:38:14	岸辺一徳	くしょ…くしょ…	
535	00:38:26	mori mori	こわそうでそうでもない	
536	00:38:37	ブロア	上はガバガバだったね	
537	00:38:40	biggs	草	
538	00:38:40	みつくんちゃんねる	こんにちは	
539	00:38:41	通行人A	他のギミックを起動するためだけにギミックが使われてるの面白い	
540	00:38:49	しねちゅー	まあ余裕でしょ	
541	00:38:56	うぇいのる	おいしい煮玉子～	
542	00:38:58	なにここ	いけるいける	
543	00:39:03	ZW犬死無能盾-肉無鶏	オイスィニッタマグ	
544	00:39:06	らうらう	いけそうなきがしてきた	
545	00:39:08	たんこぶ	無くても姉ちゃんなら楽勝でしょ	
546	00:39:09	周恩来	終わるだろ…今日中には…	
547	00:39:11	佐藤太郎	それはどうかな	
548	00:39:27	biggs	かしこい	
549	00:39:38	mogu sugar	カンコン	
550	00:39:38	biggs	草	
551	00:39:39	mori mori	草	
552	00:39:39	小えび	えぐい	
553	00:39:39	究極ド根性ダイコン	こわい	
554	00:39:40	ZW犬死無能盾-肉無鶏	ﾛｯﾃﾘｱｰ	
555	00:39:47	motiyomogi	ドチャクソレーザー	
556	00:40:16	周恩来	こわいなこわいなー	
557	00:40:19	むらさきあんこ	うまい	
558	00:40:20	ZW犬死無能盾-肉無鶏	こわ	
559	00:40:22	周恩来	えっぐ	
560	00:40:27	うぇいのる	こわい	
561	00:40:29	mori mori	ｽﾞｻｰｽﾞｻ0ｽﾞｻｰ	
562	00:40:32	ZW犬死無能盾-肉無鶏	きもちい	
563	00:40:33	岸辺一徳	うまい！	
564	00:40:33	周恩来	おお	
565	00:40:33	なにここ	実質ノーダメ	
566	00:40:35	らうらう	草	
567	00:40:37	biggs	草	
568	00:40:38	小えび	草	
569	00:40:38	あい	草	
570	00:40:39	たんこぶ	草	
571	00:40:40	なにここ	戻るの草	
572	00:40:41	しねちゅー	やるのか	
573	00:40:42	周恩来	草	
574	00:40:43	かたもく	草	
575	00:40:43	通行人A	草	
576	00:40:43	御早和杯	やり直しに行く	
577	00:40:43	mori mori	舐めプ	
