行番号	投稿時間	投稿者	メッセージ	スパチャ
436	00:12:05	あい	草	
437	00:12:05	紬たまご Vtuberを見守る	ウヴァ	
438	00:12:06	Eトマト	草	
439	00:12:07	Nanzi Mazi	草	
440	00:12:08	ジュンペイ	知ってた	
441	00:12:08	ゴギガガガギゴ	あっ	
442	00:12:08	なる	知ってた	
443	00:12:09	かたもく	スーッ	
444	00:12:09	フレイムリンクス	草	
445	00:12:09	タケノコ男	草	
446	00:12:10	近藤亮	ああ…	
447	00:12:10	バーフ2世	草	
448	00:12:10	天然ステルス	RIP	
449	00:12:11	霜月翔生希	OH	
450	00:12:11	ミワタリ	あっ	
451	00:12:12	もっぃ	やったぜで草	
452	00:12:13	らんたんだむ	草	
453	00:12:13	ブロア	これすき	
454	00:12:15	畑秋	草	
455	00:12:16	馬の骨に念仏		￥120
456	00:12:18	せせらぎ	かわいい	
457	00:12:25	タケノコ男	かわいい	
458	00:12:29	キラ	かわいい	
459	00:12:30	たんこぶ	かわいい	
460	00:12:31	白雪	おにたまー	
461	00:12:31	馬の骨に念仏		￥100
462	00:12:32	周恩来	かわいい	
463	00:12:36	tawapaa aponpon	フェイラー…（バリトンボイス）	
464	00:12:46	Eトマト	でた！馬の骨に念仏さんのスパチャコンボだ！	
465	00:12:47	馬の骨に念仏	おまかわ	
466	00:12:59	佐藤太郎	サクサク	
467	00:12:59	霜月翔生希	うな重！	
468	00:13:00	ぴねかっと	999%でも一瞬で回復する頃のうつわ	
469	00:13:09	九尾桐岬	スマッシュ苦手でサムスばかり使ってたなぁ	
470	00:13:12	バリ島のサボテン	かわかわの化身か？	
471	00:13:12	トマト煮	たしかに	
472	00:13:14	もっぃ	中身超きめぇ！	
473	00:13:17	マルヒカリネット	懐いゲームだ	
474	00:13:26	バーフ2世	懐かしすぎる	
475	00:13:27	aru ku	こいついつもくそステージ提供してくるな	
476	00:13:28	霜月翔生希	ゼーベス	
477	00:13:34	Eトマト	この頃からカービィあまりの見た目変わってないな	
478	00:13:34	馬の骨に念仏	かっちんさん分かる	
479	00:13:35	かたもく	したの硫酸が上がってくる乗っていまでも変わんないん？	
480	00:13:39	こみこ	BGMすき	
481	00:13:41	馬の骨に念仏	ついスパチャしちゃう	
482	00:13:54	フレイムリンクス	小学生の頃友人と猿のようにプレイした思い出	
483	00:13:57	あい	互角だ・・・	
484	00:14:00	mori mori	草	
485	00:14:01	もっぃ	草	
486	00:14:01	らうらう	ええ・・・	
487	00:14:01	キラ	やった！あれはサムスカービィ！	
488	00:14:02	ブロア	星になった	
489	00:14:03	こみこ	姉ちゃん…	
490	00:14:03	なる	酸つええ	
491	00:14:04	aru ku	・・・	
492	00:14:09	かっちん.	サムス使ってたなあ	
493	00:14:09	馬の骨に念仏		￥100
494	00:14:13	キラ	草	
495	00:14:16	なんたら	サヨナラ	
496	00:14:19	らうらう	ベリハいけるjかな・・・・・	
497	00:14:19	もっぃ	星のカービィってそういう	
498	00:14:20	佐藤太郎	自滅してくれた…	
499	00:14:23	aru ku	不安だ…果てしなく	
500	00:14:24	Eトマト	念仏さん、お金大丈夫ですか…？	
501	00:14:25	バリ島のサボテン	丸焼け姉ちゃん	
502	00:14:25	Azure TV	いつもの姉さんになってきた	
503	00:14:27	フレイムリンクス	でたｗ	
504	00:14:28	あい	本当にネスで勝てるのかな・・・？	
505	00:14:32	ブロア	このBGMすこ	
506	00:14:35	かたもく	なっっつ！	
507	00:14:35	tawapaa aponpon	揚げカービィ	
508	00:14:37	バーフ2世	メタルマリオ懐かしすぎるうう	
509	00:14:38	霜月翔生希	でたcpu限定キャラ！	
510	00:14:40	馬の骨に念仏	ちょっと昨日無茶しすぎた	
511	00:14:43	マルヒカリネット	うおおお	
512	00:14:43	らんたんだむ	そう言えばルイージ出すときってたしかの…	
513	00:14:43	べるべる	曲も格好いい	
514	00:14:44	馬の骨に念仏	ごめんよ姉ちゃん	
515	00:14:44	Luce	そもそもネスを出せるんだろうか…	
516	00:14:45	くりお	おいしい煮玉子〜	
517	00:14:46	aru ku	メタルマリオ出す裏ワザが流れてた	
518	00:14:46	キラ	メタルマリオはステージもキャラも音楽も好き	
519	00:14:47	マルヒカリネット	懐い！	
520	00:14:53	紬たまご Vtuberを見守る	パンチ草	
521	00:14:54	天然ステルス	メガロマニアみがある	
522	00:15:00	霜月翔生希	64のマリオのキャラだよね	
523	00:15:00	もっぃ	姉ちゃんネスで復帰できなさそう	
524	00:15:03	フレイムリンクス	オリジナルBGMすこ	
525	00:15:07	周恩来	おもみがある	
526	00:15:14	tawapaa aponpon	この強キャラ感	
527	00:15:14	クロノス	BGM結構好き～	
528	00:15:17	ミワタリ	あったあった	
529	00:15:19	Eトマト	大丈夫じゃ無さそうだ…	
530	00:15:25	ブロア	草	
531	00:15:26	かたもく	とあるコマンド押すと使えるようになるとか100回マリオでゲームクリアで使えるとか色々噂あったわ	
532	00:15:26	フレイムリンクス	ナゾの雑魚軍団きたｗ	
533	00:15:31	ミワタリ	二連続は草	
534	00:15:32	もっぃ	草	
535	00:15:33	タケノコ男	草	
536	00:15:35	バリ島のサボテン	かわいい	
